Lịch ID,Fitness
4021,1.8
4022,4.6
4023,4.2
4024,5.4
4025,3.6666666666666665
4026,4.2
4027,4.6
4028,4.2
4029,2.2
4030,3.4
4031,4.2
4032,4.6
4033,3.8
4034,4.6
4035,5.4
4036,5.4
4037,5.4
4038,4.6
4039,3.8
4040,3.8
4041,3.4
4042,4.6
4043,3.8
4044,3.0
4045,5.0
4046,3.4
4047,5.4
4048,4.2
4049,3.8
4050,3.0
4051,4.6
4052,5.0
4053,4.6
4054,4.6
4055,3.8
4056,5.0
4057,3.4
4058,3.8
4059,5.4
4060,4.6
4061,3.4
4062,4.6
4063,4.6
4064,4.2
4065,4.2
4066,5.0
4067,4.2
4068,3.0
4069,4.6
4070,3.0
4071,3.8
4072,4.2
4073,4.6
4074,3.0
4075,3.4
4076,4.2
4077,3.8
4078,3.0
4079,4.2
4080,3.0
4081,3.8
4082,4.6
4083,4.6
4084,1.4
4085,4.2
4086,2.6
4087,3.8
4088,5.0
4089,5.0
4090,5.4
4091,2.2
4092,3.8
4093,5.8
4094,5.0
4095,5.8
4096,3.8
4097,3.4
4098,3.4
4099,3.4
4100,4.6
4101,4.6
4102,3.4
4103,3.8
4104,3.0
4105,3.8
4106,4.2
4107,3.6666666666666665
4108,4.6
4109,4.6
4110,5.0
4111,4.6
4112,4.2
4113,2.3333333333333335
4114,5.8
4115,5.4
4116,4.2
4117,4.6
4118,5.4
4119,3.0
4120,3.0
4121,3.8
4122,4.2
4123,5.0
4124,3.4
4125,4.6
4126,4.2
4127,3.8
4128,3.0
4129,4.6
4130,5.4
4131,3.4
4132,4.6
4133,4.6
4134,3.8
4135,3.4
4136,4.6
4137,5.0
4138,5.0
4139,4.6
4140,3.8
4141,4.2
4142,4.6
4143,4.2
4144,3.8
4145,4.6
4146,3.3333333333333335
4147,4.2
4148,5.4
4149,3.8
4150,2.6
4151,4.2
4152,2.2
4153,3.0
4154,3.0
4155,3.8
4156,3.0
4157,4.2
4158,4.2
4159,3.4
4160,3.8
4161,3.4
4162,3.6666666666666665
4163,3.4
4164,1.6666666666666667
4165,3.0
4166,5.0
4167,5.0
4168,4.2
4169,4.6
4170,3.4
4171,5.4
4172,4.2
4173,5.0
4174,4.6
4175,4.6
4176,4.6
4177,5.0
4178,4.2
4179,3.4
4180,3.0
4181,4.6
4182,3.0
4183,3.8
4184,4.6
4185,3.4
4186,4.2
4187,4.6
4188,5.0
4189,4.6
4190,4.2
4191,4.6
4192,4.6
4193,3.8
4194,3.4
4195,5.0
4196,5.0
4197,3.8
4198,3.0
4199,3.0
4200,4.6
4201,4.2
4202,5.0
4203,3.0
4204,2.6
4205,4.6
4206,3.8
4207,5.4
4208,4.2
4209,2.6
4210,3.8
4211,3.8
4212,3.4
4213,4.2
4214,5.0
4215,3.0
4216,3.0
4217,3.4
4218,2.6
4219,3.4
4220,3.8
4221,3.8
4222,4.2
4223,4.6
4224,3.4
4225,4.2
4226,3.4
4227,4.6
4228,4.2
4229,3.8
4230,3.8
4231,3.3333333333333335
4232,5.4
4233,5.0
4234,5.0
4235,5.0
4236,4.6
4237,6.2
4238,3.0
4239,3.8
4240,3.0
4241,5.8
4242,3.8
4243,4.2
4244,4.2
4245,5.4
4246,4.2
4247,4.6
4248,4.6
4249,3.4
4250,5.0
4251,3.0
4252,5.4
4253,3.4
4254,3.6666666666666665
4255,3.8
4256,3.3333333333333335
4257,3.0
4258,3.0
4259,3.4
4260,3.8
4261,2.6
4262,4.6
4263,4.2
4264,4.2
4265,3.8
4266,4.6
4267,5.4
4268,3.8
4269,5.0
4270,3.8
4271,4.6
4272,3.8
4273,4.6
4274,3.8
4275,3.8
4276,4.6
4277,3.4
4278,3.4
4279,4.2
4280,4.2
4281,3.0
4282,3.8
4283,4.2
4284,4.2
4285,2.6
4286,4.0
4287,5.4
4288,1.8
4289,5.0
4290,3.0
4291,4.6
4292,3.8
4293,4.2
4294,4.2
4295,3.8
4296,3.3333333333333335
4297,5.0
4298,4.2
4299,3.8
4300,3.0
4301,5.0
4302,5.0
4303,3.8
4304,5.0
4305,3.3333333333333335
4306,4.6
4307,3.0
4308,5.4
4309,3.6666666666666665
4310,4.2
4311,3.8
4312,2.2
4313,2.6
4314,4.6
4315,4.2
4316,3.0
4317,4.6
4318,4.6
4319,1.8
4320,5.0
4321,2.6
4322,4.6
4323,5.8
4324,4.333333333333333
4325,3.4
4326,2.6666666666666665
4327,3.8
4328,4.2
4329,3.4
4330,5.0
4331,4.6
4332,3.4
4333,3.8
4334,2.6666666666666665
4335,4.6
4336,3.8
4337,4.6
4338,4.2
4339,3.4
4340,3.4
4341,5.8
4342,5.4
4343,3.0
4344,4.2
4345,4.2
4346,5.0
4347,4.6
4348,3.8
4349,5.0
4350,3.8
4351,4.6
4352,3.4
4353,5.0
4354,4.6
4355,4.6
4356,4.2
4357,3.6666666666666665
4358,4.2
4359,3.8
4360,3.4
4361,2.3333333333333335
4362,2.6666666666666665
4363,3.6666666666666665
4364,4.6
4365,3.8
4366,2.6
4367,3.0
4368,3.0
4369,3.4
4370,4.2
4371,3.4
4372,4.6
4373,5.0
4374,3.8
4375,3.6666666666666665
4376,4.6
4377,5.0
4378,3.8
4379,5.0
4380,4.2
4381,4.2
4382,4.6
4383,3.0
4384,3.4
4385,3.8
4386,4.6
4387,5.0
4388,4.2
4389,5.0
4390,5.0
4391,3.8
4392,4.6
4393,4.2
4394,3.8
4395,5.0
4396,4.6
4397,3.8
4398,5.0
4399,5.0
4400,3.8
4401,4.6
4402,3.8
4403,3.8
4404,3.8
4405,3.4
4406,4.6
4407,3.0
4408,4.2
4409,4.2
4410,3.0
4411,4.6
4412,3.8
4413,4.6
4414,4.2
4415,4.2
4416,4.2
4417,2.2
4418,5.0
4419,4.6
4420,4.2
4421,3.4
4422,3.8
4423,4.6
4424,3.8
4425,5.4
4426,3.4
4427,4.2
4428,4.6
4429,3.8
4430,3.8
4431,2.6
4432,5.0
4433,3.8
4434,2.6
4435,5.0
4436,4.6
4437,3.8
4438,2.6666666666666665
4439,5.0
4440,2.2
4441,2.2
4442,5.4
4443,4.2
4444,2.6666666666666665
4445,4.6
4446,4.2
4447,2.2
4448,6.2
4449,3.4
4450,4.6
4451,5.0
4452,2.6
4453,5.8
4454,2.6666666666666665
4455,4.6
4456,2.2
4457,3.8
4458,5.4
4459,3.4
4460,4.2
4461,3.0
4462,4.2
4463,4.6
4464,3.4
4465,3.8
4466,3.4
4467,4.2
4468,2.6
4469,4.6
4470,5.4
4471,3.8
4472,5.4
4473,4.6
4474,3.4
4475,4.2
4476,4.2
4477,4.2
4478,5.0
4479,4.2
4480,4.2
4481,3.4
4482,3.4
4483,5.0
4484,4.6
4485,4.2
4486,3.0
4487,3.4
4488,3.4
4489,3.8
4490,3.0
4491,5.4
4492,3.4
4493,4.6
4494,3.8
4495,3.4
4496,5.0
4497,4.2
4498,4.6
4499,4.2
4500,5.4
4501,5.4
4502,5.0
4503,4.6
4504,4.2
4505,5.0
4506,4.2
4507,3.0
4508,3.4
4509,3.4
4510,4.2
4511,4.2
4512,4.2
4513,4.2
4514,3.0
4515,5.0
4516,2.2
4517,5.4
4518,4.2
4519,4.2
4520,2.6666666666666665
4521,3.8
4522,3.8
4523,3.4
4524,3.8
4525,3.4
4526,5.0
4527,5.0
4528,5.0
4529,4.6
4530,5.0
4531,3.4
4532,4.6
4533,3.0
4534,4.333333333333333
4535,2.6
4536,3.0
4537,4.2
4538,4.2
4539,5.4
4540,4.2
4541,3.8
4542,5.4
4543,4.2
4544,5.0
4545,3.4
4546,3.0
4547,4.2
4548,3.8
4549,3.3333333333333335
4550,3.4
4551,4.2
4552,5.0
4553,3.3333333333333335
4554,4.2
4555,4.2
4556,5.0
4557,3.8
4558,3.8
4559,2.6
4560,5.4
4561,3.0
4562,2.6
4563,4.2
4564,3.8
4565,3.8
4566,3.0
4567,4.6
4568,5.0
4569,3.8
4570,5.8
4571,3.4
4572,3.4
4573,3.8
4574,3.4
4575,4.6
4576,3.0
4577,3.0
4578,3.0
4579,3.8
4580,4.6
4581,4.6
4582,2.2
4583,4.2
4584,3.8
4585,4.2
4586,3.4
4587,1.6666666666666667
4588,4.6
4589,3.4
4590,6.6
4591,3.4
4592,4.2
4593,3.8
4594,3.4
4595,3.8
4596,3.8
4597,5.4
4598,4.2
4599,5.4
4600,3.4
4601,3.8
4602,4.6
4603,4.6
4604,5.0
4605,4.6
4606,5.4
4607,5.8
4608,3.8
4609,5.4
4610,4.6
4611,3.0
4612,3.0
4613,5.4
4614,4.2
4615,4.2
4616,3.4
4617,4.6
4618,4.6
4619,5.0
4620,4.2
4621,4.6
4622,4.6
4623,4.2
4624,3.8
4625,3.4
4626,4.6
4627,3.8
4628,4.2
4629,3.0
4630,5.8
4631,5.4
4632,3.8
4633,4.6
4634,5.0
4635,5.4
4636,4.2
4637,5.4
4638,3.4
4639,3.8
4640,4.2
4641,3.4
4642,4.2
4643,2.6
4644,5.8
4645,5.0
4646,4.6
4647,4.2
4648,2.2
4649,3.8
4650,4.2
4651,3.8
4652,3.0
4653,3.0
4654,4.6
4655,3.0
4656,3.8
4657,4.6
4658,3.4
4659,3.8
4660,3.8
4661,4.2
4662,2.2
4663,4.6
4664,4.0
4665,4.2
4666,5.8
4667,2.6666666666666665
4668,5.0
4669,4.6
4670,5.4
4671,5.8
4672,4.2
4673,3.4
4674,5.4
4675,3.8
4676,3.8
4677,3.8
4678,6.2
4679,4.6
4680,4.6
4681,3.4
4682,4.0
4683,3.4
4684,3.8
4685,4.6
4686,3.0
4687,3.0
4688,3.4
4689,5.0
4690,4.6
4691,4.2
4692,2.6
4693,3.8
4694,4.6
4695,4.6
4696,3.8
4697,4.2
4698,3.4
4699,5.8
4700,3.8
4701,4.2
4702,4.2
4703,4.2
4704,4.2
4705,4.2
4706,2.6
4707,2.6
4708,4.6
4709,4.6
4710,3.4
4711,5.0
4712,3.8
4713,2.2
4714,2.6
4715,5.4
4716,4.0
4717,3.0
4718,3.8
4719,3.4
4720,4.2
4721,6.2
4722,3.4
4723,4.6
4724,4.2
4725,4.2
4726,3.8
4727,4.6
4728,5.0
4729,4.6
4730,5.0
4731,3.8
4732,4.333333333333333
4733,3.8
4734,3.8
4735,5.0
4736,4.6
4737,4.2
4738,3.4
4739,4.2
4740,3.8
4741,3.8
4742,5.4
4743,4.6
4744,3.0
4745,4.2
4746,4.6
4747,3.8
4748,3.0
4749,2.2
4750,5.4
4751,4.6
4752,4.2
4753,3.0
4754,6.2
4755,4.2
4756,4.2
4757,4.6
4758,4.2
4759,3.4
4760,3.8
4761,3.8
4762,5.0
4763,2.6
4764,6.2
4765,3.0
4766,3.8
4767,5.0
4768,3.4
4769,4.2
4770,3.4
4771,4.6
4772,5.8
4773,3.4
4774,3.8
4775,4.2
4776,3.0
4777,5.4
4778,3.8
4779,4.0
4780,2.6
4781,5.0
4782,3.4
4783,4.6
4784,3.4
4785,5.0
4786,2.3333333333333335
4787,3.4
4788,4.2
4789,2.6
4790,4.0
4791,3.0
4792,5.4
4793,2.3333333333333335
4794,4.2
4795,4.6
4796,4.2
4797,4.2
4798,3.4
4799,5.0
4800,3.0
4801,5.4
4802,3.0
4803,4.2
4804,4.6
4805,5.0
4806,4.2
4807,4.2
4808,4.2
4809,3.8
4810,5.0
4811,4.6
4812,2.0
4813,3.4
4814,4.6
4815,4.2
4816,3.8
4817,3.8
4818,3.8
4819,4.2
4820,4.6
4821,5.0
4822,3.4
4823,4.6
4824,4.2
4825,4.6
4826,3.4
4827,4.2
4828,5.0
4829,4.2
4830,4.6
4831,4.2
4832,2.2
4833,2.6
4834,4.2
4835,4.2
4836,3.4
4837,3.0
4838,3.3333333333333335
4839,5.4
4840,3.8
4841,4.6
4842,2.2
4843,2.6
4844,5.0
4845,3.8
4846,3.4
4847,4.6
4848,4.2
4849,4.2
4850,5.4
4851,4.6
4852,5.8
4853,5.0
4854,4.2
4855,5.0
4856,3.8
4857,3.8
4858,5.0
4859,3.0
4860,4.2
4861,3.3333333333333335
4862,3.8
4863,3.4
4864,3.4
4865,3.0
4866,5.0
4867,1.8
4868,4.666666666666667
4869,4.2
4870,3.0
4871,1.4
4872,3.4
4873,2.2
4874,3.8
4875,4.2
4876,4.6
4877,4.2
4878,3.0
4879,4.2
4880,4.6
4881,4.6
4882,2.3333333333333335
4883,5.0
4884,5.0
4885,3.8
4886,4.2
4887,5.0
4888,5.0
4889,4.6
4890,3.8
4891,2.6666666666666665
4892,3.4
4893,4.6
4894,3.8
4895,3.4
4896,3.8
4897,5.0
4898,3.8
4899,4.333333333333333
4900,5.8
4901,5.0
4902,6.6
4903,3.8
4904,4.6
4905,2.6
4906,4.6
4907,5.4
4908,5.4
4909,3.8
4910,4.333333333333333
4911,3.8
4912,4.6
4913,3.8
4914,3.8
4915,3.4
4916,3.4
4917,3.4
4918,2.6
4919,3.8
4920,5.0
4921,3.8
4922,5.0
4923,2.6666666666666665
4924,4.2
4925,1.8
4926,4.2
4927,2.6
4928,3.4
4929,3.0
4930,4.2
4931,4.2
4932,5.8
4933,4.6
4934,5.4
4935,3.8
4936,5.4
4937,4.6
4938,3.4
4939,3.8
4940,5.0
4941,3.8
4942,3.8
4943,3.4
4944,3.8
4945,4.2
4946,3.0
4947,5.0
4948,5.0
4949,3.4
4950,3.0
4951,5.4
4952,3.4
4953,3.4
4954,5.4
4955,4.2
4956,4.6
4957,3.8
4958,3.8
4959,2.2
4960,3.4
4961,3.0
4962,6.2
4963,3.0
4964,3.3333333333333335
4965,3.8
4966,5.8
4967,2.6
4968,3.8
4969,5.0
4970,3.8
4971,4.2
4972,3.8
4973,4.2
4974,4.6
4975,5.0
4976,2.6
4977,4.2
4978,3.4
4979,4.2
4980,5.0
4981,3.0
4982,1.8
4983,3.0
4984,3.8
4985,4.6
4986,4.6
4987,2.6
4988,4.2
4989,4.6
4990,4.6
4991,5.0
4992,3.4
4993,3.8
4994,3.8
4995,3.4
4996,3.8
4997,3.8
4998,3.8
4999,3.0
5000,3.4
